dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,199.799929,95.476906,147.906827,51.264929,-37.539535,101.655778,5.737282
0.020000,200.655075,94.936873,148.918217,50.569496,-34.771661,138.393729,5.702298
0.020000,201.480182,94.373869,149.917105,49.944368,-31.256416,175.762250,5.666293
0.020000,202.275522,93.787570,150.905190,49.404276,-27.004598,212.590895,5.629407
0.020000,203.041561,93.177544,151.884448,48.962908,-22.068404,246.809675,5.591800
0.020000,203.778912,92.543251,152.857081,48.631635,-16.563639,275.238264,5.553652
0.020000,204.488298,91.884045,153.825472,48.419539,-10.604799,297.942025,5.515159
0.020000,205.170487,91.199202,154.792111,48.331974,-4.378272,311.326346,5.476522
0.020000,205.826239,90.487957,155.759520,48.370450,1.923824,315.104799,5.437948
0.020000,206.456260,89.749552,156.730173,48.532644,8.109694,309.293476,5.399639
0.020000,207.061155,88.983300,157.706412,48.811925,13.964045,292.717544,5.361786
0.020000,207.641422,88.188616,158.690400,49.199400,19.373750,270.485280,5.324566
0.020000,208.197434,87.365087,159.684054,49.682722,24.166114,239.618177,5.288134
0.020000,208.729446,86.512491,160.689020,50.248291,28.278421,205.615379,5.252626
0.020000,209.237613,85.630839,161.706637,50.880865,31.628724,167.515127,5.218150
0.020000,209.720917,84.722523,162.735530,51.444616,28.187521,-172.060164,5.184869
0.020000,210.176063,83.795616,163.768155,51.631257,9.332069,-942.772599,5.153083
0.020000,210.600154,82.859936,164.795458,51.365152,-13.305230,-1131.864952,5.123053
0.020000,210.993251,81.920828,165.813519,50.903040,-23.105624,-490.019687,5.094824
0.020000,211.356852,80.980779,166.821436,50.395892,-25.357382,-112.587900,5.068322
0.020000,211.692459,80.042183,167.818228,49.839595,-27.814880,-122.874893,5.043467
0.020000,212.001552,79.107365,168.802822,49.229673,-30.496096,-134.060789,5.020172
0.020000,212.285606,78.178504,169.774145,48.566149,-33.176174,-134.003920,4.998347
0.020000,212.546066,77.257673,170.731103,47.847899,-35.912521,-136.817354,4.977906
0.020000,212.784355,76.346786,171.672643,47.076993,-38.545277,-131.637770,4.958761
0.020000,213.001856,75.447633,172.597728,46.254283,-41.135527,-129.512511,4.940831
0.020000,213.199926,74.561807,173.505428,45.384989,-43.464696,-116.458464,4.924035
0.020000,213.379862,73.690805,174.394822,44.469702,-45.764336,-114.982009,4.908299
0.020000,213.542914,72.836006,175.265033,43.510529,-47.958668,-109.716587,4.893553
0.020000,213.690286,71.998624,176.115285,42.512599,-49.896473,-96.890265,4.879733
0.020000,213.823120,71.179797,176.944816,41.476570,-51.801453,-95.249000,4.866778
0.020000,213.942516,70.380490,177.752991,40.408767,-53.390172,-79.435945,4.854631
0.020000,214.049495,69.601705,178.539089,39.304902,-55.193229,-90.152829,4.843242
0.020000,214.145052,68.844192,179.302605,38.175781,-56.456033,-63.140189,4.832562
0.020000,214.230106,68.108750,180.042950,37.017239,-57.927141,-73.555404,4.822549
0.020000,214.305539,67.395996,180.759684,35.836729,-59.025506,-54.918255,4.813160
0.020000,214.372170,66.706592,181.452300,34.630783,-60.297269,-63.588135,4.804361
0.020000,214.430776,66.041035,182.120432,33.406616,-61.208349,-45.554015,4.796116
0.020000,214.482081,65.399879,182.763638,32.160302,-62.315726,-55.368881,4.788395
0.020000,214.526773,64.783484,183.381651,30.900647,-62.982750,-33.351198,4.781169
0.020000,214.565482,64.192334,183.974067,29.620781,-63.993282,-50.526597,4.774412
0.020000,214.598809,63.626727,184.540655,28.329397,-64.569207,-28.796221,4.768100
0.020000,214.627309,63.087020,185.081114,27.022956,-65.322027,-37.641007,4.762212
0.020000,214.651498,62.573505,185.595199,25.704243,-65.935677,-30.682489,4.756727
0.020000,214.671861,62.086422,186.082707,24.375391,-66.442584,-25.345368,4.751627
0.020000,214.688841,61.626013,186.543429,23.036125,-66.963316,-26.036608,4.746895
0.020000,214.702853,61.192502,186.977167,21.686884,-67.462036,-24.935981,4.742517
0.020000,214.714279,60.786053,187.383776,20.330448,-67.821792,-17.987797,4.738478
0.020000,214.723467,60.406876,187.763065,18.964451,-68.299845,-23.902670,4.734766
0.020000,214.730742,60.055063,188.114952,17.594378,-68.503689,-10.192215,4.731369
0.020000,214.736394,59.730819,188.439246,16.214675,-68.985116,-24.071345,4.728278
0.020000,214.740692,59.434230,188.735866,14.830989,-69.184289,-9.958610,4.725483
0.020000,214.743874,59.165434,189.004681,13.440760,-69.511488,-16.359994,4.722976
0.020000,214.746157,58.924454,189.245671,12.049511,-69.562410,-2.546051,4.720750
0.020000,214.747730,58.711440,189.458692,10.651033,-69.923933,-18.076183,4.718798
0.020000,214.748760,58.526411,189.643724,9.251592,-69.972055,-2.406095,4.717116
0.020000,214.749390,58.369456,189.800679,7.847775,-70.190850,-10.939751,4.715697
0.020000,214.749742,58.240624,189.929512,6.441652,-70.306149,-5.764950,4.714538
0.020000,214.749913,58.139919,190.030217,5.035265,-70.319357,-0.660380,4.713637
0.020000,214.749980,58.067446,190.102690,3.623631,-70.581676,-13.115987,4.712990
0.020000,214.749998,58.023141,190.146996,2.215276,-70.417754,8.196126,4.712595
0.020000,214.750000,58.004020,190.166116,0.956032,-62.962209,372.777245,4.712425
0.020000,214.750000,58.000000,190.170136,0.201000,-37.751598,1260.530573,4.712389
0.020000,214.750000,58.000000,190.170136,0.000000,-10.049993,1385.080204,4.712389
