dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,227.789965,78.172171,203.427218,11.523190,-78.260870,0.000000,4.718980
0.020000,227.791201,77.957370,203.642030,9.957972,-78.260870,0.000000,4.717302
0.020000,227.791971,77.773865,203.825537,8.392755,-78.260870,0.000000,4.715879
0.020000,227.792413,77.621657,203.977740,6.827538,-78.260870,-0.000000,4.714707
0.020000,227.792638,77.500702,204.098639,5.262320,-78.260870,0.000000,4.713780
0.020000,227.792732,77.411170,204.188233,3.697103,-78.260870,0.000000,4.713097
0.020000,227.792760,77.352855,204.246523,2.131885,-78.260870,-0.000000,4.712654
0.020000,227.792765,77.324760,204.274588,0.674638,-72.862354,269.925797,4.712440
0.020000,227.792765,77.318004,204.281335,0.000000,-33.731919,1956.521739,4.712389
0.020000,227.792765,77.318004,204.281335,0.000000,0.000000,1686.595942,4.712389
